id,x,y,year,type,east_west,neighbourhood,district,node_label
19761749,13.32853820383408,52.531115594519704,1976,bus,west,Moabit,Mitte,Wittstocker Strasse
19761405,13.32873707693025,52.53294810668865,1976,bus,west,Moabit,Mitte,Sickingen-/Siemensstrasse
1976165,13.326140120191338,52.538207243690735,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Beusselstrasse/Goerdelerdamm
1976671,13.326765783829195,52.53962429902484,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,HÃ¼ttigpfad
1976422,13.313159139083618,52.54441142183259,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Friedrich-Olbricht-Damm
1976590,13.295048454368684,52.53962816572025,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Heckerdamm
1976815,13.29506456252715,52.539636633140965,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Kurt-Schumacher-Damm
1976603,13.291230462914122,52.53977907670514,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Heilmannring
1976489,13.27991414794248,52.53812718171093,1976,bus,west,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,Goebelplatz
19761177,13.267854074442013,52.536697772409674,1976,bus,west,Siemensstadt,Spandau,Quellweg
19761412,13.260370125666132,52.5452893852319,1976,bus,west,Siemensstadt,Spandau,Siemensstadt Rohrdamm E. BuolstraÃŸe
1976972,13.319464822401587,52.52838180813244,1976,bus,west,Moabit,Mitte,Moabit Wiebestrasse
1976664,13.328636640111993,52.52743600724727,1976,bus,west,Moabit,Mitte,Huttenstrasse
19761229,13.324842775070394,52.5278079827492,1976,bus,west,Moabit,Mitte,Reuchlinstrasse
19761197,13.338358982634196,52.52649085974541,1976,bus,west,Moabit,Mitte,Rathaus Tiergarten
19761637,13.341336806538983,52.526364913706246,1976,bus,west,Moabit,Mitte,U-Bhf. Turmstrasse
1976790,13.347762408358612,52.52631363859675,1976,bus,west,Moabit,Mitte,Krankenhaus Moabit
19761737,13.351762045962575,52.52648703738232,1976,bus,west,Moabit,Mitte,Wilsnacker Strasse
19761206,13.355251743917872,52.52678992610955,1976,bus,west,Moabit,Mitte,Rathenower Strasse
197640,13.356893941995768,52.52368883820615,1976,bus,west,Moabit,Mitte,Alt-Moabit
1976704,13.363196975404886,52.51763253396976,1976,bus,west,Tiergarten,Mitte,John-F.-Dulles-Allee (KongreÃŸhalle)
19761533,13.351320889801638,52.50960312444174,1976,bus,west,Tiergarten,Mitte,Tiergartenstrasse
1976922,13.360662892444887,52.504010770107215,1976,bus,west,Tiergarten,Mitte,Magdeburger Platz
19761152,13.365707675920627,52.50309357193257,1976,bus,west,Tiergarten,Mitte,Potsdamer Strasse
1976107,13.382295467838158,52.50447897041404,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Askanischer Platz
1976526,13.385321352334506,52.49899269436089,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,GroÃŸbeerenstrasse Ecke Hallesches Ufer
19761572,13.389112976652836,52.49804295365556,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Hallesches Tor/Mehring-Damm
19761568,13.396327911797728,52.491226587637556,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Gneisenaustrasse
1976285,13.394418749054523,52.48398171737193,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Columbiadamm
1976228,13.448134256305682,52.43697966573562,1976,bus,west,Britz,Neukölln,Britz-SÃ¼d
1976434,13.483152637127983,52.425820619613276,1976,bus,west,Rudow,Neukölln,Fritz-Erler-Allee
1976781,13.456577084623888,52.437654867207655,1976,bus,west,Buckow,Neukölln,Kormoranweg
1976541,13.453590733350595,52.42955863550208,1976,bus,west,Gropiusstadt,Neukölln,GrÃ¼ner Weg
1976256,13.455058587836387,52.44537971273351,1976,bus,west,Britz,Neukölln,Buschkrugallee Ecke Parchimer Allee
19761609,13.44991915431808,52.44566869961195,1976,bus,west,Britz,Neukölln,U-Bhf. Parchimer Allee
1976231,13.438600568590575,52.45270582469712,1976,bus,west,Britz,Neukölln,Britzer Damm
1976504,13.4330277622881,52.45253783133086,1976,bus,west,Britz,Neukölln,Gradestrasse
1976725,13.4252471484758,52.45771842683871,1976,bus,west,Britz,Neukölln,Karl-Elsasser Strasse
1976501,13.417979057824004,52.46047500564911,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Gottlieb-Dunkel-Strasse
1976474,13.418058888486561,52.46053987437175,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Germaniastrasse
19761699,13.38687461346832,52.45642065391037,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Wenckebachstrasse
19761519,13.385891408286207,52.48422430539437,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Tempelhofer Damm
1976108,13.376512495751076,52.45590179888225,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Attilaplatz
19761274,13.35936028961885,52.456726901348866,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,RÃ¶blingstrasse/Arnulfstrasse
19761167,13.35495516393709,52.45852986890037,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Priesterweg
19761158,13.34872272991831,52.459173921008315,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Prellerweg
1976113,13.348491313406196,52.4590671738712,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Auguste-Viktoria-Krankenhaus
1976509,13.347565807885369,52.467636991817486,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Grazer Platz
19761261,13.344180031084372,52.46719629887777,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Rubensstrasse
1976416,13.33686531598481,52.46741983613306,1976,bus,east,Schöneberg,Tempelhof-Schöneberg,Friedenauer BrÃ¼cke
1976715,13.332614886077709,52.46896806014468,1976,bus,west,Friedenau,Tempelhof-Schöneberg,Kaisereiche
19761475,13.5095828,52.4539861,1976,strassenbahn,east,Niederschöneweide,Treptow-Köpenick,Sterndamm
19761204,13.532428906382645,52.46177005387409,1976,strassenbahn,east,Oberschöneweide,Treptow-Köpenick,Rathenaustrasse
197654,13.5638379,52.456506,1976,strassenbahn,east,Oberschöneweide,Treptow-Köpenick,Alte FÃ¶rsterei
1976120,13.57204270179361,52.45104333079753,1976,strassenbahn,east,Köpenick,Treptow-Köpenick,Bahnhofstrasse
1976467,13.5848156,52.4553873,1976,strassenbahn,east,Köpenick,Treptow-Köpenick,Gellnitzstrasse
1976631,13.6006245,52.4518533,1976,strassenbahn,east,Friedrichshagen,Treptow-Köpenick,Hirschgarten
1976258,13.624290215589,52.44753754960049,1976,strassenbahn,east,Friedrichshagen,Treptow-Köpenick,BÃ¶lschestrasse
19761292,13.6253656,52.4564126,1976,strassenbahn,east,Friedrichshagen,Treptow-Köpenick,S-Bhf. Friedrichshagen
1976577,13.6324878,52.4566822,1976,strassenbahn,east,Friedrichshagen,Treptow-Köpenick,Hartlebenstrasse
1976996,13.661534,52.4498638,1976,strassenbahn,east,Friedrichshagen,Treptow-Köpenick,MÃ¼ggelseedamm
19761182,13.685038,52.443531694444445,1976,strassenbahn,west,Rahnsdorf,Treptow-Köpenick,Rahnsdorf
19761696,13.558251389479581,52.45588706028427,1976,strassenbahn,east,Oberschöneweide,Treptow-Köpenick,Weinert-Klubhaus
1976270,13.568374842111414,52.45382947864829,1976,strassenbahn,east,Köpenick,Treptow-Köpenick,Cardinalstrasse
19761702,13.582173543386244,52.44262145508293,1976,strassenbahn,east,Köpenick,Treptow-Köpenick,WendenschloÃŸstrasse
19761299,13.589582842781804,52.512448306454054,1976,bus,east,Kaulsdorf,Marzahn-Hellersdorf,S-Bhf. Kaulsdorf
1976283,13.581585054064426,52.5051288553116,1976,bus,east,Kaulsdorf,Marzahn-Hellersdorf,Chemnitzer Strasse
1976710,13.574167191759361,52.48596831477271,1976,bus,east,Kaulsdorf,Marzahn-Hellersdorf,JÃ¤gerstrasse
1976464,13.58365868698432,52.46321577871702,1976,bus,east,Köpenick,Treptow-Köpenick,Gehsener Strasse
19761300,13.579564677172508,52.45882190200453,1976,bus,east,Köpenick,Treptow-Köpenick,S-Bhf. KÃ¶penick
1976892,13.572037270188614,52.451059713443286,1976,bus,east,Köpenick,Treptow-Köpenick,Lindenstrasse
19761701,13.582139410088702,52.442655291594335,1976,bus,east,Köpenick,Treptow-Köpenick,WendenschloÃŸstrasse
1976789,13.5920763,52.4388396,1976,bus,east,Köpenick,Treptow-Köpenick,Krankenhaus KÃ¶penick
1976997,13.61606552866164,52.4294010043802,1976,bus,east,Köpenick,Treptow-Köpenick,MÃ¼ggelturm
1976995,13.662032155495215,52.41218552288649,1976,bus,east,Müggelheim,Treptow-Köpenick,"MÃ¼ggelheim, Dorf"
197643,13.665897531850348,52.41018331064196,1976,bus,east,Müggelheim,Treptow-Köpenick,Alt-MÃ¼ggelheim
19761629,13.38558705982547,52.4698750992553,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,U-Bhf. Tempelhof
1976204,13.377428055833606,52.480786395990485,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Boelckestrasse
19761704,13.373351427024476,52.474803817354264,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Werner-VoÃŸ Damm
1976903,13.374453287679744,52.48165790097863,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Loewenhardtdamm
1976324,13.376567552300232,52.485078406979376,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Dudenstrasse
1976796,13.376689964763667,52.48940663862394,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Kreuzbergstrasse
19761764,13.385163988079599,52.49337476342669,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Yorckstrasse/Rathaus Kreuzberg
19761569,13.394431223233124,52.49159160352572,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Gneisenaustrasse/Zossener Strasse
19761628,13.407868588860385,52.48911192041882,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. SÃ¼dstern
19761656,13.41266622804356,52.49197792621568,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Urbanstrasse
1976465,13.405865390190371,52.49351434160696,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Geibelstrasse
19761736,13.404256096296391,52.4952693941617,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Wilmsstrasse
19761611,13.405851868580935,52.49839367957166,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Prinzenstrasse/Gitschiner Strasse
19761584,13.4182411702772,52.499122758255055,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Kottbusser Tor
19761070,13.419224612073883,52.501310708954215,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Oranienstrasse
1976938,13.42408622658593,52.50228674193422,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Mariannenplatz
1976829,13.431994127790261,52.505769644149474,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,KÃ¶penicker Strasse
19761621,13.441971259873345,52.50108419874335,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Schlesisches Tor
1976370,13.443824961890895,52.50006740058051,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Falckensteinstrasse
19761344,13.448397442079767,52.49753449392374,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Schlesische Strasse E. Heckmannufer
1976535,13.282411270445099,52.47580089902253,1976,bus,west,Schmargendorf,Charlottenburg-Wilmersdorf,"Grunewald, Roseneck"
1976407,13.284276944205017,52.48531047979718,1976,bus,west,Grunewald,Charlottenburg-Wilmersdorf,Franzensbader Strasse/Sportplatz
1976182,13.28493897027407,52.492064537089135,1976,bus,west,Grunewald,Charlottenburg-Wilmersdorf,Bismarckplatz
1976808,13.285618703547298,52.4947895223025,1976,bus,west,Grunewald,Charlottenburg-Wilmersdorf,KurfÃ¼rstendamm/Rathenauplatz
1976697,13.296270941417216,52.49796465694724,1976,bus,west,Halensee,Charlottenburg-Wilmersdorf,Joachim-Friedrich-Strasse
19761639,13.32600692857198,52.50266739474818,1976,bus,west,Charlottenburg,Charlottenburg-Wilmersdorf,U-Bhf. Uhlandstr
197693,13.3499093331407,52.50313263781954,1976,bus,west,Tiergarten,Mitte,An der Urania
1976811,13.349890336949962,52.503162309862205,1976,bus,west,Tiergarten,Mitte,KurfÃ¼rstenstrasse
1976765,13.362407164396801,52.505469929566765,1976,bus,west,Tiergarten,Mitte,Kluckstrasse
19761146,13.36844897032016,52.50611785444253,1976,bus,west,Tiergarten,Mitte,Potsdamer BrÃ¼cke
1976432,13.39051870297674,52.506461639098845,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Friedrichstrasse/U-Bhf. Kochstrasse
1976893,13.398181403107595,52.50713873269906,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Lindenstrasse
197655,13.401652450907681,52.50613416467695,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Alte Jakobstrasse
197624,13.4052810548807,52.50514667360263,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Alexandrinenstrasse
19761595,13.410714750030955,52.50364551269473,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,U-Bhf. Moritz-Platz
19761069,13.415510129463975,52.50232370505019,1976,bus,west,Kreuzberg,Friedrichshain-Kreuzberg,Oranienplatz
1976326,13.233043898233506,52.423091212760234,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,DÃ¼ppel-SÃ¼d
1976920,13.259292898185025,52.43081464649324,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,Machnower Strasse
19761154,13.260427407945306,52.43505994138846,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,Potsdamer-/Berliner Strasse
1976284,13.274946148765821,52.46042333572993,1976,bus,west,Dahlem,Steglitz-Zehlendorf,Clayallee
197699,13.253556704842808,52.4507378741821,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,Argentinische Allee./U-Bhf. Onkel Toms HÃ¼tte
19761585,13.241006428124264,52.44361298127498,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,U-Bhf. Krumme Lanke
1976969,13.23239427584568,52.4376577037972,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,Mexikoplatz
19761147,13.235689353082527,52.43233855640377,1976,bus,west,Zehlendorf,Steglitz-Zehlendorf,Potsdamer Chaussee/Tierklinik FU
19761214,13.200119848537689,52.43414395778535,1976,bus,west,Nikolassee,Steglitz-Zehlendorf,Rehwiese
19761680,13.188784240790504,52.43351551299246,1976,bus,west,Nikolassee,Steglitz-Zehlendorf,Wannseebadweg
1976825,13.175332944592043,52.41987226002477,1976,bus,west,Wannsee,Steglitz-Zehlendorf,KÃ¶nigstrasse
1976793,13.164964517227903,52.43102764694952,1976,bus,west,Wannsee,Steglitz-Zehlendorf,Krankenhaus Wannsee
19761678,13.160148959421024,52.42864825809188,1976,bus,west,Wannsee,Steglitz-Zehlendorf,"Wannsee, Heckeshorn"
1976189,13.4030585,52.5544232,1976,strassenbahn,east,Prenzlauer Berg,Pankow,BjÃ¶rnsonstrasse
19761384,13.4138898,52.5537705,1976,strassenbahn,east,Prenzlauer Berg,Pankow,SchÃ¶nhauser Allee
197697,13.4517416,52.5484803,1976,strassenbahn,east,Weißensee,Pankow,Antonplatz
1976868,13.465689924366766,52.552032612200605,1976,strassenbahn,east,Weißensee,Pankow,Lichtenberger Strasse
19761061,13.4687215,52.5442346,1976,strassenbahn,east,Alt-Hohenschönhausen,Lichtenberg,Omnibus-Betriebshof
1976640,13.4729468,52.5359329,1976,strassenbahn,east,Fennpfuhl,Lichtenberg,HohenschÃ¶nhauser Strasse
1976623,13.499036,52.52637,1976,strassenbahn,east,Lichtenberg,Lichtenberg,Herzbergstrasse
1976400,13.4773772,52.5138037,1976,strassenbahn,east,Lichtenberg,Lichtenberg,Frankfurter Allee
1976212,13.468302201729777,52.50705770251508,1976,strassenbahn,east,Friedrichshain,Friedrichshain-Kreuzberg,Boxhagener Strasse
19761321,13.450878908201064,52.508622624868046,1976,strassenbahn,east,Friedrichshain,Friedrichshain-Kreuzberg,S-Bhf. Warschauer Strasse (Revaler Strasse)
19761076,13.43372198235041,52.50976670730252,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Ostbahnhof
1976406,13.437822888670022,52.51371039681593,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Franz-Mehring-Platz
19761682,13.452598837307189,52.512432267445355,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Warschauer Strasse
1976647,13.466288145839554,52.50859353995203,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Holteistrasse
19761316,13.478028581044718,52.50179539105723,1976,bus,east,Rummelsburg,Lichtenberg,S-Bhf. Rummelsburg
1976684,13.498031149491142,52.509658083721654,1976,bus,east,Rummelsburg,Lichtenberg,Irenenstrasse
19761060,13.499405664504195,52.52032432696463,1976,bus,east,Lichtenberg,Lichtenberg,Omnibus Betriebshof
1976622,13.490778333520318,52.52658888540259,1976,bus,east,Lichtenberg,Lichtenberg,Herzbergstrasse
19761329,13.466940699807608,52.52016041786831,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Samariterstrasse
19761001,13.451781597134405,52.520444538814324,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,MÃ¼hsamstrasse
1976852,13.447596483801878,52.526413499256655,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Leninallee
1976103,13.441464475643278,52.532128259520775,1976,bus,east,Prenzlauer Berg,Pankow,Artur-Becker-Strasse
1976260,13.437368626504826,52.5341963514725,1976,bus,east,Prenzlauer Berg,Pankow,BÃ¶tzowstrasse
1976309,13.447574773361476,52.52644944679887,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Dimitroffstrasse
19761161,13.420247433917137,52.528675446552235,1976,bus,east,Prenzlauer Berg,Pankow,Prenzlauer Berg
19761591,13.410372775049936,52.527978233139706,1976,bus,east,Mitte,Mitte,U-Bhf. Luxemburgplatz
19761257,13.401428926082492,52.5296729549826,1976,bus,east,Mitte,Mitte,Rosenthaler Platz
19761066,13.38710905184874,52.52716314203455,1976,bus,east,Mitte,Mitte,Oranienburger Tor
19761250,13.37877230286134,52.527570508835595,1976,bus,east,Mitte,Mitte,Robert-Koch-Platz
1976224,13.328273041731025,52.45434970242913,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Breitestrasse
1976759,13.33121103955973,52.45309021884074,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Klingsorstrasse
19761477,13.3401193662823,52.4481390275755,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Stindestrasse
19761414,13.34242667222804,52.446947284872806,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Siemensstrasse Ecke Albrechtstrasse
1976267,13.341282190494303,52.44257598085535,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,"Calandrellistrasse/Stadtbad, Rathaus"
1976998,13.350145722391002,52.43423364925705,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,MÃ¼hlenstrasse
1976929,13.356586752297275,52.42488773133225,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Malteserstrasse/Hospital
1976135,13.365826813492008,52.42719908422464,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,BelÃŸstrasse
1976347,13.35522726351219,52.42766717901361,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,"Eiswald-/Emmichstrasse, Hochschule"
19761165,13.356715225064972,52.42458654829115,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Preysingstrasse
1976989,13.376204615712014,52.409230470648815,1976,bus,west,Marienfelde,Tempelhof-Schöneberg,Motzener Strasse
19761041,13.38272999714803,52.40382469515478,1976,bus,west,Marienfelde,Tempelhof-Schöneberg,Nunsdorfer Ring/SÃ¼d
19761340,13.389289725983366,52.39854961112146,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Schichauweg
1976673,13.385139222911588,52.39764788718754,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Illigstrasse
19761472,13.397716246480913,52.396084981018134,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Steinstrasse Ecke Barnetstrasse
1976875,13.401100479114065,52.41457407591286,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Lichtenrader Damm
197634,13.41108129819545,52.39426173436838,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Alt-Lichtenrade
1976872,13.420120614791225,52.390905734162054,1976,bus,west,Lichtenrade,Tempelhof-Schöneberg,Lichtenrade NahariyastraÃŸe
1976242,13.49097325567613,52.637900011248526,1976,bus,east,Buch,Pankow,"Buch, Sandhaus"
19761289,13.49252085642661,52.636831376314575,1976,bus,east,Buch,Pankow,S-Bhf. Buch
1976735,13.500197142047304,52.632657192071434,1976,bus,east,Buch,Pankow,Karower Strasse
1976358,13.491400128373947,52.6222886591422,1976,bus,east,Karow,Pankow,Erekweg
197630,13.481265848599735,52.60931228539711,1976,bus,east,Karow,Pankow,Alt-Karow
19761485,13.467277026410347,52.59703583586274,1976,bus,east,Blankenburg,Pankow,StraÃŸe 26
1976191,13.45353759854294,52.591378021706056,1976,bus,east,Blankenburg,Pankow,Blankenburg
1976605,13.440601903603064,52.56826376476754,1976,bus,east,Heinersdorf,Pankow,"Heinersdorf, Kirche"
197679,13.429306764151775,52.55648144940878,1976,bus,east,Weißensee,Pankow,Am Steinberg
19761083,13.438529960954577,52.54785805575692,1976,bus,east,Prenzlauer Berg,Pankow,Ostseestrasse
19761617,13.241478578696297,52.52596833151868,1976,bus,west,Spandau,Spandau,U-Bhf. Ruhleben
1976418,13.231696284142187,52.52773550895436,1976,bus,west,Spandau,Spandau,Friedhaus Ruhleben
1976555,13.221054867506954,52.528463786145274,1976,bus,west,Wilhelmstadt,Spandau,GÃ¼terbahn Ruhleben
19761516,13.215807069988056,52.52691807826059,1976,bus,west,Wilhelmstadt,Spandau,Teltower Strasse
19761531,13.207404522142175,52.52622579438607,1976,bus,west,Spandau,Spandau,Tiefwerderweg
1976515,13.205371761701368,52.530981925368565,1976,bus,west,Spandau,Spandau,Grenadierstrasse
19761489,13.206781830760963,52.53362877636616,1976,bus,west,Spandau,Spandau,Stresowplatz
1976351,13.1936438306569,52.53387421969225,1976,bus,west,Spandau,Spandau,Elsflether Weg
1976542,13.18775030784576,52.534302716812704,1976,bus,west,Spandau,Spandau,GrÃ¼nhofer Weg
19761011,13.18167584141312,52.5340443007014,1976,bus,west,Spandau,Spandau,Nauener Strasse
19761175,13.177104293289899,52.53384830430714,1976,bus,west,Spandau,Spandau,PÃ¤wesiner Weg
1976332,13.169416926784528,52.53353984351533,1976,bus,west,Spandau,Spandau,Egelpfuhlstrasse
1976574,13.163165096763427,52.53331049970506,1976,bus,west,Staaken,Spandau,Harburger Weg
1976239,13.157950786711206,52.53310870663978,1976,bus,west,Staaken,Spandau,BrunsbÃ¼tteler Damm Ecke Magistratsweg
19761439,13.156793426342295,52.535940922541684,1976,bus,west,Staaken,Spandau,Spandauer Strasse
1976339,13.149835716602464,52.53745641909849,1976,bus,west,Staaken,Spandau,Eichholzbahn
1976557,13.150244533066292,52.53959956967987,1976,bus,west,Staaken,Spandau,Hackbuschstrasse
19761452,13.147338727333166,52.541074133887626,1976,bus,west,Staaken,Spandau,Staaken Heidebergplan
1976569,13.419905951093401,52.52515376382797,1976,bus,east,Mitte,Mitte,Hans-Beimler-Strasse
197665,13.424352760138131,52.52873150888438,1976,bus,east,Prenzlauer Berg,Pankow,Am Friedrichshain
1976856,13.433594583798834,52.523238998562235,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Leninplatz
1976723,13.432923587088723,52.51796623612338,1976,bus,east,Friedrichshain,Friedrichshain-Kreuzberg,Karl Marx-Allee
19761298,13.41796028027267,52.514865856141625,1976,bus,east,Mitte,Mitte,S-Bhf. JannowitzbrÃ¼cke
19761364,13.414121607395433,52.511522383245946,1976,bus,east,Mitte,Mitte,Schulze-Delitz-Platz
19761627,13.401437968143412,52.5113056030484,1976,bus,east,Mitte,Mitte,U-Bhf. Spittelmarkt
1976695,13.395833696965838,52.51087934454085,1976,bus,east,Mitte,Mitte,Jerusalemer Strasse
1976430,13.388821428784585,52.51718498081941,1976,bus,east,Mitte,Mitte,Friedrichstrasse
19761634,13.383450096801164,52.511432831026575,1976,bus,east,Mitte,Mitte,U-Bhf. ThÃ¤lmannplatz
1976215,13.328234324102299,52.45433337627122,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Breite Strasse
1976265,13.341275641965193,52.442592851117794,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Calandrellistrasse (Stadtbad)
1976928,13.35301151743581,52.43339327453558,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Malteserstrasse
1976348,13.355221272560957,52.42768407828006,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Eiswaldstrasse
1976934,13.357354547531147,52.423049326436605,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Marchandstrasse
1976428,13.358751687537861,52.4205239786591,1976,bus,west,Lankwitz,Steglitz-Zehlendorf,Friedrichsrodaer Strasse
1976763,13.361688446214297,52.41554832810355,1976,bus,west,Marienfelde,Tempelhof-Schöneberg,"Kloster ""Zum guten Hirten"""""""
1976945,13.374634848135637,52.42357819874688,1976,bus,west,Marienfelde,Tempelhof-Schöneberg,Marienfelde BahnstraÃŸe
1976531,13.419895078886073,52.59081479417949,1976,bus,east,Niederschönhausen,Pankow,Grumbkowstrasse
1976814,13.398288330120595,52.579791905153954,1976,bus,east,Niederschönhausen,Pankow,Kurt-Fischer-Strasse
1976262,13.400863229040334,52.56929473750183,1976,bus,east,Pankow,Pankow,BÃ¼rgerpark
19761092,13.404186437171612,52.56953908840178,1976,bus,east,Pankow,Pankow,"Pankow, Rathaus"
19761090,13.410670715665145,52.57124680898358,1976,bus,east,Pankow,Pankow,"Pankow, Kirche"
19761309,13.412250129587665,52.56742037379333,1976,bus,east,Pankow,Pankow,S-Bhf. Pankow
19761607,13.412199219637507,52.56721533989539,1976,bus,east,Pankow,Pankow,U-Bhf. Pankow
1976188,13.313402757322454,52.465537379031005,1976,bus,west,Steglitz,Steglitz-Zehlendorf,BjÃ¶rnsonstrasse
1976522,13.316483335491945,52.46438146098689,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Gritznerstrasse
1976861,13.315599065479873,52.45883023513571,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Lepsiusstrasse
19761468,13.328134375906602,52.460422091533594,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Steglitzer Kreuz
1976385,13.332000437695363,52.45830016222382,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Filandastrasse
19761506,13.332602045391685,52.45590326647349,1976,bus,west,Steglitz,Steglitz-Zehlendorf,SÃ¼dendstrasse
1976566,13.34671540590703,52.449975911659585,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Halskestrasse
1976884,13.350314742873758,52.44959401900869,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Liebenowzeile
1976251,13.353277489535056,52.44920703499153,1976,bus,west,Steglitz,Steglitz-Zehlendorf,Buhrowstrasse
1976109,13.366909063216056,52.44965106917626,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Attilastrasse
1976810,13.36805209564975,52.445643034300396,1976,bus,west,Mariendorf,Tempelhof-Schöneberg,KurfÃ¼rstenstrasse
1976475,13.366843463731259,52.4497135211621,1976,bus,west,Tempelhof,Tempelhof-Schöneberg,Gersdorfstrasse
